MSA Code,State FIP,County FIP,Census Tract,SCCT,MFI,MHI,LMI%,Census Tract Income Indicator,Total persons,Total families,Total households,HMM%,Census Tract Minority Indicator,MSA Name,County
99999,39,141,956900,39141956900,66160,53554,69.08,Moderate,4316,1123,1695,6.84,Non-Minority,Non-MSA,Ross County
99999,39,143,960800,39143960800,66160,53554,100.89,Middle,3397,1051,1422,14.84,Non-Minority,Non-MSA,Sandusky County
99999,39,143,960900,39143960900,66160,53554,131.56,Upper,3292,900,1128,10.78,Non-Minority,Non-MSA,Sandusky County
99999,39,143,961000,39143961000,66160,53554,128.17,Upper,4043,999,1556,12.07,Non-Minority,Non-MSA,Sandusky County
99999,39,143,961100,39143961100,66160,53554,113.36,Middle,3866,1148,1571,11.36,Non-Minority,Non-MSA,Sandusky County
99999,39,143,961200,39143961200,66160,53554,124.27,Upper,3844,1016,1467,8.64,Non-Minority,Non-MSA,Sandusky County
99999,39,143,961300,39143961300,66160,53554,100.84,Middle,4421,1252,1797,19.43,Non-Minority,Non-MSA,Sandusky County
99999,39,143,961400,39143961400,66160,53554,83.8,Middle,2595,629,1061,32.14,Non-Minority,Non-MSA,Sandusky County
99999,39,143,961500,39143961500,66160,53554,74.66,Moderate,3987,976,1734,34.54,Non-Minority,Non-MSA,Sandusky County
99999,39,143,961600,39143961600,66160,53554,61.75,Moderate,3030,715,1422,30.2,Non-Minority,Non-MSA,Sandusky County
99999,39,143,961700,39143961700,66160,53554,100.47,Middle,3229,651,1212,33.97,Non-Minority,Non-MSA,Sandusky County
99999,39,143,961800,39143961800,66160,53554,91.22,Middle,4286,1186,1784,30.24,Non-Minority,Non-MSA,Sandusky County
99999,39,143,961900,39143961900,66160,53554,88.03,Middle,3288,971,1263,13.84,Non-Minority,Non-MSA,Sandusky County
99999,39,143,962000,39143962000,66160,53554,92.65,Middle,6306,1765,2559,13.67,Non-Minority,Non-MSA,Sandusky County
99999,39,143,962100,39143962100,66160,53554,123.39,Upper,5010,1358,2000,7.94,Non-Minority,Non-MSA,Sandusky County
99999,39,143,962200,39143962200,66160,53554,107.72,Middle,4302,1132,1849,10.83,Non-Minority,Non-MSA,Sandusky County
99999,39,145,2100,39145002100,66160,53554,117.48,Middle,4789,1522,1820,6.12,Non-Minority,Non-MSA,Scioto County
99999,39,145,2200,39145002200,66160,53554,77.95,Moderate,4513,919,1243,20.61,Non-Minority,Non-MSA,Scioto County
99999,39,145,2300,39145002300,66160,53554,81.17,Middle,4763,1093,1656,5.02,Non-Minority,Non-MSA,Scioto County
99999,39,145,2400,39145002400,66160,53554,79.03,Moderate,5225,1552,2045,5.63,Non-Minority,Non-MSA,Scioto County
99999,39,145,2500,39145002500,66160,53554,109.02,Middle,2843,528,861,5.17,Non-Minority,Non-MSA,Scioto County
99999,39,145,2600,39145002600,66160,53554,82.23,Middle,3822,1058,1695,5.73,Non-Minority,Non-MSA,Scioto County
99999,39,145,2700,39145002700,66160,53554,113.7,Middle,4869,1275,1709,4.74,Non-Minority,Non-MSA,Scioto County
99999,39,145,2800,39145002800,66160,53554,91.39,Middle,4443,1158,1554,7.43,Non-Minority,Non-MSA,Scioto County
99999,39,145,2901,39145002901,66160,53554,93.97,Middle,3675,1116,1661,7.13,Non-Minority,Non-MSA,Scioto County
99999,39,145,2902,39145002902,66160,53554,120.71,Upper,2545,592,846,6.64,Non-Minority,Non-MSA,Scioto County
99999,39,145,3000,39145003000,66160,53554,77.31,Moderate,3504,1119,1643,6.42,Non-Minority,Non-MSA,Scioto County
99999,39,145,3100,39145003100,66160,53554,73.02,Moderate,3053,825,1332,6.85,Non-Minority,Non-MSA,Scioto County
99999,39,145,3200,39145003200,66160,53554,50,Moderate,1734,338,730,9.11,Non-Minority,Non-MSA,Scioto County
99999,39,145,3300,39145003300,66160,53554,118.55,Middle,2243,570,1154,12.3,Non-Minority,Non-MSA,Scioto County
99999,39,145,3400,39145003400,66160,53554,57.54,Moderate,3528,834,1360,13.69,Non-Minority,Non-MSA,Scioto County
99999,39,145,3500,39145003500,66160,53554,33.06,Low,2087,655,915,12.79,Non-Minority,Non-MSA,Scioto County
99999,39,145,3600,39145003600,66160,53554,31.3,Low,2368,234,1000,17.48,Non-Minority,Non-MSA,Scioto County
99999,39,145,3700,39145003700,66160,53554,47.67,Low,2557,767,1452,24.64,Non-Minority,Non-MSA,Scioto County
99999,39,145,3800,39145003800,66160,53554,83.01,Middle,4423,1344,2096,7.14,Non-Minority,Non-MSA,Scioto County
99999,39,145,3900,39145003900,66160,53554,73.64,Moderate,2996,721,1132,5.91,Non-Minority,Non-MSA,Scioto County
99999,39,145,4000,39145004000,66160,53554,110.31,Middle,4028,1009,1657,5.16,Non-Minority,Non-MSA,Scioto County
99999,39,147,962500,39147962500,66160,53554,100.09,Middle,3724,1197,1506,5.88,Non-Minority,Non-MSA,Seneca County
99999,39,147,962600,39147962600,66160,53554,108.68,Middle,3867,1054,1539,8.09,Non-Minority,Non-MSA,Seneca County
99999,39,147,962700,39147962700,66160,53554,97.16,Middle,3439,1078,1392,9.83,Non-Minority,Non-MSA,Seneca County
99999,39,147,962800,39147962800,66160,53554,72.5,Moderate,3444,951,1397,26.68,Non-Minority,Non-MSA,Seneca County
99999,39,147,962900,39147962900,66160,53554,83.92,Middle,3890,979,1475,27.04,Non-Minority,Non-MSA,Seneca County
99999,39,147,963000,39147963000,66160,53554,93.92,Middle,3214,780,1225,23.09,Non-Minority,Non-MSA,Seneca County
99999,39,147,963100,39147963100,66160,53554,112.36,Middle,4378,1194,1665,5.3,Non-Minority,Non-MSA,Seneca County
99999,39,147,963200,39147963200,66160,53554,66.36,Moderate,4187,1044,1707,9.79,Non-Minority,Non-MSA,Seneca County
99999,39,147,963300,39147963300,66160,53554,98.9,Middle,4055,782,1377,15.02,Non-Minority,Non-MSA,Seneca County
99999,39,147,963400,39147963400,66160,53554,89.38,Middle,4253,1116,1758,10.75,Non-Minority,Non-MSA,Seneca County
99999,39,147,963500,39147963500,66160,53554,72.18,Moderate,3638,679,1541,13.74,Non-Minority,Non-MSA,Seneca County
99999,39,147,963600,39147963600,66160,53554,92.21,Middle,4206,1007,1594,10.2,Non-Minority,Non-MSA,Seneca County
99999,39,147,963700,39147963700,66160,53554,112.45,Middle,4949,1257,2075,8.87,Non-Minority,Non-MSA,Seneca County
99999,39,147,963800,39147963800,66160,53554,121.33,Upper,3825,1042,1508,5.15,Non-Minority,Non-MSA,Seneca County
99999,39,149,971400,39149971400,66160,53554,115.74,Middle,4169,1186,1628,4.03,Non-Minority,Non-MSA,Shelby County
99999,39,149,971500,39149971500,66160,53554,132.83,Upper,5078,1371,1794,4.37,Non-Minority,Non-MSA,Shelby County
99999,39,149,971600,39149971600,66160,53554,114.83,Middle,5072,1510,2010,1.77,Non-Minority,Non-MSA,Shelby County
99999,39,149,971700,39149971700,66160,53554,138.86,Upper,4265,1163,1716,5.51,Non-Minority,Non-MSA,Shelby County
99999,39,149,971800,39149971800,66160,53554,111.58,Middle,5428,1281,2196,19.03,Non-Minority,Non-MSA,Shelby County
99999,39,149,971900,39149971900,66160,53554,110.23,Middle,4111,1041,1704,13.23,Non-Minority,Non-MSA,Shelby County
99999,39,149,972000,39149972000,66160,53554,92.9,Middle,3684,925,1515,15.64,Non-Minority,Non-MSA,Shelby County
99999,39,149,972100,39149972100,66160,53554,131.93,Upper,5581,1614,2311,9.96,Non-Minority,Non-MSA,Shelby County
99999,39,149,972200,39149972200,66160,53554,120.02,Upper,5141,1409,2086,8.23,Non-Minority,Non-MSA,Shelby County
99999,39,149,972300,39149972300,66160,53554,129.73,Upper,5701,1284,1710,5.54,Non-Minority,Non-MSA,Shelby County
15940,39,151,700100,39151700100,70028,54854,60.43,Moderate,1326,105,757,39.89,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,700200,39151700200,70028,54854,28.35,Low,5542,1631,2561,43.13,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,700300,39151700300,70028,54854,50.09,Moderate,2550,662,957,46.12,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,700400,39151700400,70028,54854,79.78,Moderate,4652,1355,2038,37.92,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,700500,39151700500,70028,54854,47.96,Low,2968,480,1051,54.82,Majority Minority,"Canton-Massillon, OH",Stark County
15940,39,151,700600,39151700600,70028,54854,69.92,Moderate,2871,799,1379,38.28,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,700701,39151700701,70028,54854,102.41,Middle,2594,808,1339,19.7,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,700702,39151700702,70028,54854,76.49,Moderate,3752,430,1750,25.21,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,700800,39151700800,70028,54854,59.46,Moderate,3720,972,1685,40.89,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,701000,39151701000,70028,54854,61.94,Moderate,3604,914,1574,40.29,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,701100,39151701100,70028,54854,80.32,Middle,3278,734,1401,30.45,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,701200,39151701200,70028,54854,89.82,Middle,3728,823,1538,31.73,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,701300,39151701300,70028,54854,56.15,Moderate,3870,819,1431,36.12,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,701500,39151701500,70028,54854,52.5,Moderate,2761,516,1184,37.88,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,701700,39151701700,70028,54854,46.6,Low,2744,644,1217,48.25,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,701800,39151701800,70028,54854,37.66,Low,2311,415,823,64,Majority Minority,"Canton-Massillon, OH",Stark County
15940,39,151,702100,39151702100,70028,54854,51.12,Moderate,3094,532,1149,67.32,Majority Minority,"Canton-Massillon, OH",Stark County
15940,39,151,702300,39151702300,70028,54854,18.96,Low,3586,812,1247,65.45,Majority Minority,"Canton-Massillon, OH",Stark County
15940,39,151,702500,39151702500,70028,54854,62.64,Moderate,2884,553,1223,23.47,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,710200,39151710200,70028,54854,40.55,Low,4179,1114,1683,25.53,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,710300,39151710300,70028,54854,82.24,Middle,3528,802,1501,16.72,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,710400,39151710400,70028,54854,24.31,Low,1012,259,517,35.57,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,710500,39151710500,70028,54854,55,Moderate,4193,926,1515,29.62,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,710600,39151710600,70028,54854,96.78,Middle,4927,1162,2094,10.03,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,710700,39151710700,70028,54854,112.18,Middle,3586,612,1099,13.66,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,710800,39151710800,70028,54854,103.91,Middle,5072,1624,2466,10.25,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,710900,39151710900,70028,54854,121.26,Upper,4277,1166,1560,6.43,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711001,39151711001,70028,54854,105.34,Middle,4086,1152,1747,8.59,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711002,39151711002,70028,54854,125.24,Upper,4096,1178,1510,7.3,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711111,39151711111,70028,54854,123.81,Upper,4859,1436,1884,6.32,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711112,39151711112,70028,54854,148.11,Upper,5275,1500,1887,6.77,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711121,39151711121,70028,54854,154.03,Upper,6302,1699,1994,7.71,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711122,39151711122,70028,54854,157.97,Upper,5706,1486,2139,11.64,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711202,39151711202,70028,54854,113.49,Middle,4284,1089,1653,5.32,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711211,39151711211,70028,54854,121.62,Upper,6779,2031,3007,7.55,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711212,39151711212,70028,54854,120.87,Upper,2485,798,1192,5.47,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711312,39151711312,70028,54854,169.65,Upper,7332,2132,2532,11.03,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711321,39151711321,70028,54854,127.73,Upper,3834,967,1543,13.15,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711322,39151711322,70028,54854,107.99,Middle,3549,677,1689,19.78,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711323,39151711323,70028,54854,180.93,Upper,4571,1170,1320,12.1,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711324,39151711324,70028,54854,132,Upper,4721,1410,2030,12.82,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711402,39151711402,70028,54854,131.22,Upper,6756,1716,2630,14.27,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711411,39151711411,70028,54854,159,Upper,4211,1190,1461,9.71,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711412,39151711412,70028,54854,103.18,Middle,4748,1276,1934,10.55,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711501,39151711501,70028,54854,125.84,Upper,3912,1073,1921,12.45,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711502,39151711502,70028,54854,111.63,Middle,3463,1063,1611,15.62,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711600,39151711600,70028,54854,98.05,Middle,5809,1600,2665,15.91,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711700,39151711700,70028,54854,73.86,Moderate,5477,1428,2473,20.16,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711800,39151711800,70028,54854,108.37,Middle,4988,1286,2238,15.26,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,711900,39151711900,70028,54854,95.43,Middle,5005,1223,2399,11.93,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712000,39151712000,70028,54854,100.75,Middle,4498,1092,1834,13.98,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712102,39151712102,70028,54854,120.2,Upper,8627,2368,3397,12.98,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712112,39151712112,70028,54854,143.06,Upper,1904,543,700,11.08,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712113,39151712113,70028,54854,204.62,Upper,1351,336,494,12.95,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712114,39151712114,70028,54854,156.03,Upper,4827,1064,2330,11.97,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712201,39151712201,70028,54854,112.05,Middle,6448,1340,2171,15.94,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712202,39151712202,70028,54854,135.13,Upper,5666,1545,2365,13.2,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712300,39151712300,70028,54854,110.11,Middle,5907,1713,2747,18.76,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712400,39151712400,70028,54854,108.88,Middle,6514,1635,2567,21.19,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712500,39151712500,70028,54854,109.05,Middle,2115,557,776,6.34,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712601,39151712601,70028,54854,93.03,Middle,2538,894,1277,7.6,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712602,39151712602,70028,54854,111.84,Middle,5129,1511,2074,6.06,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712700,39151712700,70028,54854,120.92,Upper,5111,1393,1855,5.26,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712800,39151712800,70028,54854,105.26,Middle,4493,1364,2132,6.59,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,712900,39151712900,70028,54854,97.07,Middle,4031,1018,1639,7.05,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713000,39151713000,70028,54854,104.01,Middle,3848,971,1486,6.91,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713100,39151713100,70028,54854,86.5,Middle,5611,1576,2273,14.7,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713201,39151713201,70028,54854,99.82,Middle,6844,2150,2879,10.83,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713202,39151713202,70028,54854,110.29,Middle,2028,466,829,8.48,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713300,39151713300,70028,54854,93.06,Middle,4418,1478,2004,12.11,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713401,39151713401,70028,54854,80.53,Middle,5155,1269,1762,12.76,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713402,39151713402,70028,54854,108.58,Middle,4258,1261,1907,12.12,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713501,39151713501,70028,54854,88.88,Middle,5597,1568,2516,15.45,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713502,39151713502,70028,54854,88.15,Middle,5732,1365,2030,12.09,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713600,39151713600,70028,54854,92.3,Middle,2499,683,1245,13.77,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713700,39151713700,70028,54854,67.3,Moderate,2437,634,1025,18.71,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,713900,39151713900,70028,54854,65.26,Moderate,1855,613,949,15.9,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714000,39151714000,70028,54854,102.24,Middle,3982,1080,1729,9.42,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714100,39151714100,70028,54854,72.37,Moderate,3149,756,1430,14.64,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714200,39151714200,70028,54854,44.17,Low,2712,486,1013,49.74,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714302,39151714302,70028,54854,96.91,Middle,3865,1170,1757,16.12,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714400,39151714400,70028,54854,100.13,Middle,3888,983,1446,22.35,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714600,39151714600,70028,54854,112.51,Middle,4527,1108,1768,6.58,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714701,39151714701,70028,54854,104.57,Middle,6254,1858,2558,6.41,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714702,39151714702,70028,54854,125.17,Upper,2461,852,1154,5.49,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714801,39151714801,70028,54854,101.94,Middle,6547,1592,2122,4.96,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714802,39151714802,70028,54854,95.94,Middle,3029,868,1258,6.04,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714901,39151714901,70028,54854,121.23,Upper,3818,1043,1716,6.81,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,714902,39151714902,70028,54854,96.68,Middle,3561,1097,1544,7.86,Non-Minority,"Canton-Massillon, OH",Stark County
15940,39,151,715000,39151715000,70028,54854,61.76,Moderate,2762,704,1366,19.55,Non-Minority,"Canton-Massillon, OH",Stark County
10420,39,153,501100,39153501100,76842,59313,0,Unknown,1730,381,588,64.68,Majority Minority,"Akron, OH",Summit County
10420,39,153,501700,39153501700,76842,59313,48.17,Low,1146,88,503,40.58,Non-Minority,"Akron, OH",Summit County
10420,39,153,501800,39153501800,76842,59313,45.43,Low,881,192,289,93.19,Majority Minority,"Akron, OH",Summit County
10420,39,153,501900,39153501900,76842,59313,17.8,Low,2245,608,1306,81.65,Majority Minority,"Akron, OH",Summit County
10420,39,153,502101,39153502101,76842,59313,70.43,Moderate,3356,865,1216,64.72,Majority Minority,"Akron, OH",Summit County
10420,39,153,502102,39153502102,76842,59313,80,Middle,4808,717,2291,58.9,Majority Minority,"Akron, OH",Summit County
